company_name,canonical_name,country,industry,aliases
Mega Solutions GmbH,Mega Solutions,Romania,AI/ML,Mega Solutions
Zen Labs AB,Zen Labs,Singapore,Aerospace,Zen Labs
Flow Systems Co,Flow Systems,Ireland,Data Analytics,Flow Systems
Ultra Systems Corp,Ultra Systems,UK,ERP/CRM,Ultra Systems
Nordic Networks AG,Nordic Networks,UAE,Healthcare IT,Nordic Networks
Nano Cloud Pvt Ltd,Nano Cloud,Ireland,E-Commerce,Nano Cloud
Vector Networks LLC,Vector Networks,India,AI/ML,Vector Networks
Orion Partners Co,Orion Partners,Australia,IoT,Orion Partners
Premier Insights Corp,Premier Insights,Israel,Data Analytics,Premier Insights
Code Solutions GmbH,Code Solutions,Brazil,AI/ML,Code Solutions
Hub Technologies Co,Hub Technologies,Romania,Telecom,Hub Technologies
Spark Interactive Inc,Spark Interactive,Australia,ERP/CRM,Spark Interactive
Nano Insights Corp,Nano Insights,USA,PropTech,Nano Insights
Apex Engineering Co,Apex Engineering,Sweden,Blockchain,Apex Engineering
Omega Research Inc,Omega Research,Singapore,Healthcare IT,Omega Research
United Networks Ltd,United Networks,Mexico,Blockchain,United Networks
Peak Dynamics AB,Peak Dynamics,Germany,Healthcare IT,Peak Dynamics
Super Innovations AG,Super Innovations,Sweden,Cloud Computing,Super Innovations
Smart Ventures Ltd,Smart Ventures,Switzerland,Government IT,Smart Ventures
Solar Studio AB,Solar Studio,Netherlands,Marketing Tech,Solar Studio
Forge Works GmbH,Forge Works,India,Data Analytics,Forge Works
Web Innovations AB,Web Innovations,Brazil,Cybersecurity,Web Innovations
Data Alliance AG,Data Alliance,France,EdTech,Data Alliance
Nano Labs Co,Nano Labs,Mexico,Cybersecurity,Nano Labs
Core Applications Corp,Core Applications,India,PropTech,Core Applications
Vertex Infrastructure Pte Ltd,Vertex Infrastructure,India,Telecom,Vertex Infrastructure
Hub Data AB,Hub Data,Poland,AgriTech,Hub Data
Spark Group AB,Spark Group,Ireland,Defense IT,Spark Group
Peak Software Corp,Peak Software,France,Software,Peak Software
Vertex Solutions Corp,Vertex Solutions,Netherlands,Healthcare IT,Vertex Solutions
Zenith Group AB,Zenith Group,UK,LegalTech,Zenith Group
Dev Infrastructure SA,Dev Infrastructure,Singapore,PropTech,Dev Infrastructure
Dev Engineering Ltd,Dev Engineering,Israel,Gaming,Dev Engineering
Spark Dynamics AB,Spark Dynamics,India,Government IT,Spark Dynamics
Craft Innovations Inc,Craft Innovations,Sweden,AI/ML,Craft Innovations
Tech Solutions Pvt Ltd,Tech Solutions,Ireland,Telecom,Tech Solutions
Grid Partners Pte Ltd,Grid Partners,Singapore,Software,Grid Partners
Node Analytics Pte Ltd,Node Analytics,Switzerland,Healthcare IT,Node Analytics
Edge Labs Co,Edge Labs,UAE,PropTech,Edge Labs
Zenith Innovations Inc,Zenith Innovations,Australia,AI/ML,Zenith Innovations
Vector Engineering Inc,Vector Engineering,Singapore,AgriTech,Vector Engineering
Code Interactive Ltd,Code Interactive,UK,HR Tech,Code Interactive
Info Systems Inc,Info Systems,Sweden,AI/ML,Info Systems
Arc Corp Ltd,Arc Corp,Sweden,Media Tech,Arc Corp
Cyber Alliance Group,Cyber Alliance,Poland,InsurTech,Cyber Alliance
Flux Insights SA,Flux Insights,Germany,Marketing Tech,Flux Insights
Zen Works Inc,Zen Works,USA,Healthcare IT,Zen Works
Data Services Co,Data Services,UK,Data Analytics,Data Services
Pacific Corp SA,Pacific Corp,UAE,Cybersecurity,Pacific Corp
Premier Technologies Pte Ltd,Premier Technologies,Mexico,HR Tech,Premier Technologies
Web Consulting Ltd,Web Consulting,South Korea,IoT,Web Consulting
Digital Research Pvt Ltd,Digital Research,UK,Automotive Tech,Digital Research
Web Interactive AB,Web Interactive,Ireland,AgriTech,Web Interactive
Premier Solutions Corp,Premier Solutions,Poland,Marketing Tech,Premier Solutions
Tech Studio GmbH,Tech Studio,Sweden,AgriTech,Tech Studio
Bridge Systems Pvt Ltd,Bridge Systems,Japan,Media Tech,Bridge Systems
Micro Collective GmbH,Micro Collective,Israel,Cloud Computing,Micro Collective
Atlantic Infrastructure Group,Atlantic Infrastructure,UK,Data Analytics,Atlantic Infrastructure
Summit Ventures SA,Summit Ventures,USA,IoT,Summit Ventures
United Engineering Group,United Engineering,Romania,Telecom,United Engineering
Net Applications GmbH,Net Applications,Singapore,Software,Net Applications
Code Innovations Co,Code Innovations,Japan,Data Analytics,Code Innovations
Orion Intelligence Inc,Orion Intelligence,Germany,Logistics Tech,Orion Intelligence
Pinnacle Alliance AG,Pinnacle Alliance,Brazil,E-Commerce,Pinnacle Alliance
Vector Logic Co,Vector Logic,Netherlands,FinTech,Vector Logic
Forge Platforms Pte Ltd,Forge Platforms,France,AgriTech,Forge Platforms
Alpha Ventures AB,Alpha Ventures,Netherlands,IoT,Alpha Ventures
Spark Engineering Group,Spark Engineering,Israel,HR Tech,Spark Engineering
Zen Insights Pvt Ltd,Zen Insights,Ireland,Aerospace,Zen Insights
Nova Cloud AB,Nova Cloud,Ireland,Software,Nova Cloud
Logic Systems Group,Logic Systems,Singapore,FinTech,Logic Systems
Core Engineering GmbH,Core Engineering,Switzerland,E-Commerce,Core Engineering
Net Academy Group,Net Academy,Singapore,Automotive Tech,Net Academy
Global Infrastructure Inc,Global Infrastructure,Australia,Gaming,Global Infrastructure
Cyber Collective AB,Cyber Collective,UK,Retail Tech,Cyber Collective
Soft Applications Inc,Soft Applications,Australia,Aerospace,Soft Applications
Nordic Data Inc,Nordic Data,Australia,Cloud Computing,Nordic Data
Net Research SA,Net Research,Sweden,Telecom,Net Research
Cyber Technologies LLC,Cyber Technologies,Japan,Government IT,Cyber Technologies
Sys Collective GmbH,Sys Collective,India,ERP/CRM,Sys Collective
Alpha Systems SA,Alpha Systems,Switzerland,Automotive Tech,Alpha Systems
Global Networks SA,Global Networks,Japan,Software,Global Networks
Advanced Analytics LLC,Advanced Analytics,Australia,Software,Advanced Analytics
Byte Insights SA,Byte Insights,South Korea,IoT,Byte Insights
Craft Labs Pvt Ltd,Craft Labs,Mexico,EdTech,Craft Labs
Digital Technologies Co,Digital Technologies,Netherlands,Cybersecurity,Digital Technologies
Premier Academy Co,Premier Academy,Singapore,Logistics Tech,Premier Academy
Quantum Research AB,Quantum Research,Canada,IT Services,Quantum Research
Hyper Research Ltd,Hyper Research,Germany,Cybersecurity,Hyper Research
Info Systems Pte Ltd,Info Systems,Sweden,FinTech,Info Systems
Prime Cloud LLC,Prime Cloud,Netherlands,IoT,Prime Cloud
Advanced Academy Group,Advanced Academy,Romania,Automotive Tech,Advanced Academy
Grid Logic LLC,Grid Logic,Brazil,AI/ML,Grid Logic
Link Infrastructure AB,Link Infrastructure,UAE,FinTech,Link Infrastructure
Node Academy AB,Node Academy,Singapore,EdTech,Node Academy
Info Group SA,Info Group,Germany,Gaming,Info Group
Allied Insights AB,Allied Insights,India,AI/ML,Allied Insights
Wave Innovations Inc,Wave Innovations,Brazil,Logistics Tech,Wave Innovations
Vector Alliance Inc,Vector Alliance,Romania,Logistics Tech,Vector Alliance
Hub Solutions SA,Hub Solutions,Japan,Automotive Tech,Hub Solutions
Nordic Collective Corp,Nordic Collective,Romania,Telecom,Nordic Collective
Soft Data Ltd,Soft Data,Romania,AI/ML,Soft Data
Orion Platforms AG,Orion Platforms,Japan,ERP/CRM,Orion Platforms
Aurora Studio Group,Aurora Studio,Canada,Retail Tech,Aurora Studio
Nordic Ventures Pte Ltd,Nordic Ventures,South Korea,Software,Nordic Ventures
Net Solutions Ltd,Net Solutions,Singapore,Defense IT,Net Solutions
Arc Cloud Inc,Arc Cloud,Canada,ERP/CRM,Arc Cloud
Elite Networks Ltd,Elite Networks,Sweden,Media Tech,Elite Networks
Sync Consulting AB,Sync Consulting,Brazil,EdTech,Sync Consulting
Forge Alliance GmbH,Forge Alliance,UAE,Logistics Tech,Forge Alliance
Data Data AB,Data Data,Sweden,IoT,Data Data
Nordic Academy Ltd,Nordic Academy,Singapore,AgriTech,Nordic Academy
Orion Consulting Group,Orion Consulting,France,Government IT,Orion Consulting
United Studio Corp,United Studio,France,FinTech,United Studio
Wave Works Ltd,Wave Works,USA,Logistics Tech,Wave Works
Atlantic Works Inc,Atlantic Works,France,LegalTech,Atlantic Works
Swift Intelligence Inc,Swift Intelligence,Germany,Defense IT,Swift Intelligence
United Research LLC,United Research,Switzerland,FinTech,United Research
Bridge Labs AB,Bridge Labs,Mexico,Defense IT,Bridge Labs
Spark Research Pvt Ltd,Spark Research,Singapore,Telecom,Spark Research
Cyber Engineering Co,Cyber Engineering,Poland,ERP/CRM,Cyber Engineering
Vertex Networks AB,Vertex Networks,France,Blockchain,Vertex Networks
Alpha Academy Pvt Ltd,Alpha Academy,Poland,AgriTech,Alpha Academy
Swift Partners Inc,Swift Partners,Germany,Retail Tech,Swift Partners
Web Academy Group,Web Academy,South Korea,Automotive Tech,Web Academy
Summit Academy AB,Summit Academy,Switzerland,Retail Tech,Summit Academy
Byte Labs Pvt Ltd,Byte Labs,Canada,Data Analytics,Byte Labs
Info Infrastructure Group,Info Infrastructure,India,Retail Tech,Info Infrastructure
Nova Technologies Ltd,Nova Technologies,USA,HR Tech,Nova Technologies
Super Networks Pvt Ltd,Super Networks,USA,AgriTech,Super Networks
Logic Software SA,Logic Software,Germany,Government IT,Logic Software
Pro Research AG,Pro Research,Romania,Aerospace,Pro Research
Solar Academy Corp,Solar Academy,UAE,Media Tech,Solar Academy
Advanced Data AB,Advanced Data,Singapore,Cloud Computing,Advanced Data
Bolt Collective Inc,Bolt Collective,Sweden,ERP/CRM,Bolt Collective
Vertex Innovations LLC,Vertex Innovations,Canada,Retail Tech,Vertex Innovations
Allied Networks SA,Allied Networks,Japan,Cybersecurity,Allied Networks
Rapid Interactive Pvt Ltd,Rapid Interactive,Israel,ERP/CRM,Rapid Interactive
Info Analytics Pte Ltd,Info Analytics,Australia,AI/ML,Info Analytics
Core Group Group,Core Group,Japan,Data Analytics,Core Group
Nova Infrastructure Ltd,Nova Infrastructure,Romania,InsurTech,Nova Infrastructure
Net Intelligence AB,Net Intelligence,Brazil,Telecom,Net Intelligence
Digital Applications Group,Digital Applications,Sweden,Automotive Tech,Digital Applications
Omega Ventures GmbH,Omega Ventures,Netherlands,Blockchain,Omega Ventures
Vector Collective LLC,Vector Collective,Australia,FinTech,Vector Collective
Hyper Corp SA,Hyper Corp,Netherlands,Defense IT,Hyper Corp
Vector Research LLC,Vector Research,Poland,Logistics Tech,Vector Research
Smart Engineering SA,Smart Engineering,Germany,Software,Smart Engineering
Pinnacle Digital Ltd,Pinnacle Digital,Australia,Gaming,Pinnacle Digital
Rapid Labs Corp,Rapid Labs,Canada,IT Services,Rapid Labs
Zenith Platforms AB,Zenith Platforms,Poland,LegalTech,Zenith Platforms
United Solutions Corp,United Solutions,South Korea,InsurTech,United Solutions
Byte Ventures Pvt Ltd,Byte Ventures,Canada,Software,Byte Ventures
Omega Applications AB,Omega Applications,Sweden,Data Analytics,Omega Applications
Wave Intelligence AB,Wave Intelligence,Netherlands,Automotive Tech,Wave Intelligence
Edge Services Inc,Edge Services,Netherlands,PropTech,Edge Services
Hyper Group AG,Hyper Group,Ireland,Software,Hyper Group
Delta Technologies Ltd,Delta Technologies,Japan,Cloud Computing,Delta Technologies
Node Cloud AB,Node Cloud,India,IT Services,Node Cloud
Alpha Solutions Corp,Alpha Solutions,Poland,Blockchain,Alpha Solutions
Info Data Corp,Info Data,Netherlands,E-Commerce,Info Data
Pacific Dynamics Co,Pacific Dynamics,Sweden,FinTech,Pacific Dynamics
Tech Innovations AB,Tech Innovations,South Korea,Defense IT,Tech Innovations
Solar Group Pvt Ltd,Solar Group,Poland,Marketing Tech,Solar Group
Tech Research Inc,Tech Research,Sweden,Aerospace,Tech Research
Craft Data AB,Craft Data,Sweden,FinTech,Craft Data
Apex Interactive Co,Apex Interactive,Mexico,Telecom,Apex Interactive
Apex Dynamics LLC,Apex Dynamics,UK,Data Analytics,Apex Dynamics
Code Ventures Ltd,Code Ventures,Poland,LegalTech,Code Ventures
Pinnacle Insights Inc,Pinnacle Insights,France,Automotive Tech,Pinnacle Insights
Pinnacle Works GmbH,Pinnacle Works,Netherlands,InsurTech,Pinnacle Works
Vertex Studio Ltd,Vertex Studio,Canada,HR Tech,Vertex Studio
Global Dynamics Pte Ltd,Global Dynamics,Australia,Aerospace,Global Dynamics
Vector Innovations GmbH,Vector Innovations,France,IT Services,Vector Innovations
Dev Research LLC,Dev Research,UK,Aerospace,Dev Research
Grid Studio Ltd,Grid Studio,Canada,LegalTech,Grid Studio
Pro Analytics Co,Pro Analytics,Canada,E-Commerce,Pro Analytics
Wave Solutions LLC,Wave Solutions,Romania,Defense IT,Wave Solutions
Bolt Systems LLC,Bolt Systems,UAE,Data Analytics,Bolt Systems
Zen Research Corp,Zen Research,Brazil,HR Tech,Zen Research
Digital Analytics Ltd,Digital Analytics,South Korea,Blockchain,Digital Analytics
Nexus Innovations GmbH,Nexus Innovations,USA,LegalTech,Nexus Innovations
Forge Technologies AB,Forge Technologies,Germany,InsurTech,Forge Technologies
Arc Insights SA,Arc Insights,UAE,Automotive Tech,Arc Insights
Spark Cloud AG,Spark Cloud,France,Logistics Tech,Spark Cloud
Vertex Infrastructure LLC,Vertex Infrastructure,Ireland,Blockchain,Vertex Infrastructure
Flow Interactive Co,Flow Interactive,Japan,E-Commerce,Flow Interactive
Summit Solutions AG,Summit Solutions,Singapore,E-Commerce,Summit Solutions
Delta Insights AB,Delta Insights,UK,Healthcare IT,Delta Insights
Vector Technologies Ltd,Vector Technologies,Japan,Software,Vector Technologies
Ultra Interactive Pvt Ltd,Ultra Interactive,Sweden,Software,Ultra Interactive
Swift Studio Corp,Swift Studio,India,InsurTech,Swift Studio
Tech Studio LLC,Tech Studio,Australia,Defense IT,Tech Studio
Peak Ventures Co,Peak Ventures,UK,Data Analytics,Peak Ventures
Info Alliance Pvt Ltd,Info Alliance,Japan,ERP/CRM,Info Alliance
Sigma Intelligence Pte Ltd,Sigma Intelligence,Switzerland,FinTech,Sigma Intelligence
Digital Interactive Ltd,Digital Interactive,France,Logistics Tech,Digital Interactive
Flux Software LLC,Flux Software,Canada,InsurTech,Flux Software
Flow Partners Corp,Flow Partners,Ireland,Blockchain,Flow Partners
Allied Interactive LLC,Allied Interactive,USA,Cybersecurity,Allied Interactive
Digital Platforms SA,Digital Platforms,Netherlands,Retail Tech,Digital Platforms
Net Digital Pte Ltd,Net Digital,UAE,Government IT,Net Digital
Advanced Analytics Group,Advanced Analytics,Ireland,Government IT,Advanced Analytics
Micro Group Pte Ltd,Micro Group,Romania,Software,Micro Group
United Systems AG,United Systems,Sweden,AI/ML,United Systems
Info Ventures Co,Info Ventures,Singapore,Data Analytics,Info Ventures
Tech Works AG,Tech Works,UAE,FinTech,Tech Works
Zenith Cloud GmbH,Zenith Cloud,Israel,Marketing Tech,Zenith Cloud
Logic Collective Inc,Logic Collective,Singapore,PropTech,Logic Collective
Code Systems GmbH,Code Systems,Brazil,EdTech,Code Systems
Aurora Systems Inc,Aurora Systems,UK,Defense IT,Aurora Systems
Smart Insights AB,Smart Insights,Romania,Defense IT,Smart Insights
Sys Partners SA,Sys Partners,USA,Retail Tech,Sys Partners
Cyber Data Pte Ltd,Cyber Data,Germany,Software,Cyber Data
Core Digital Corp,Core Digital,Romania,Marketing Tech,Core Digital
Zen Infrastructure AG,Zen Infrastructure,UAE,Automotive Tech,Zen Infrastructure
Craft Corp Ltd,Craft Corp,Ireland,Healthcare IT,Craft Corp
Elite Academy GmbH,Elite Academy,France,E-Commerce,Elite Academy
Delta Partners Co,Delta Partners,India,HR Tech,Delta Partners
Super Systems Group,Super Systems,Romania,LegalTech,Super Systems
United Intelligence AG,United Intelligence,Israel,HR Tech,United Intelligence
Sigma Group SA,Sigma Group,Sweden,IT Services,Sigma Group
Bridge Innovations GmbH,Bridge Innovations,Sweden,Blockchain,Bridge Innovations
Soft Infrastructure AG,Soft Infrastructure,Romania,Blockchain,Soft Infrastructure
Soft Insights AG,Soft Insights,Canada,Marketing Tech,Soft Insights
Tech Software Co,Tech Software,South Korea,FinTech,Tech Software
Nexus Works GmbH,Nexus Works,South Korea,Telecom,Nexus Works
Flux Analytics Group,Flux Analytics,Germany,Telecom,Flux Analytics
Wave Data Group,Wave Data,Romania,Aerospace,Wave Data
United Solutions Group,United Solutions,France,Healthcare IT,United Solutions
Sigma Solutions Co,Sigma Solutions,France,Blockchain,Sigma Solutions
Vertex Partners GmbH,Vertex Partners,South Korea,LegalTech,Vertex Partners
Omega Group Ltd,Omega Group,Australia,ERP/CRM,Omega Group
Nano Services AB,Nano Services,Ireland,Marketing Tech,Nano Services
Grid Intelligence Ltd,Grid Intelligence,Singapore,Marketing Tech,Grid Intelligence
Zenith Works LLC,Zenith Works,Poland,LegalTech,Zenith Works
Sys Services Ltd,Sys Services,UAE,AgriTech,Sys Services
Grid Labs Group,Grid Labs,USA,Cybersecurity,Grid Labs
Alpha Insights Inc,Alpha Insights,South Korea,AgriTech,Alpha Insights
Spark Group Group,Spark Group,France,Data Analytics,Spark Group
Pacific Technologies Pvt Ltd,Pacific Technologies,Ireland,AI/ML,Pacific Technologies
Web Academy Corp,Web Academy,Australia,InsurTech,Web Academy
Atlantic Innovations Pvt Ltd,Atlantic Innovations,UK,Retail Tech,Atlantic Innovations
Forge Solutions Co,Forge Solutions,Singapore,Healthcare IT,Forge Solutions
Flow Collective Pvt Ltd,Flow Collective,UAE,IT Services,Flow Collective
Edge Systems Pvt Ltd,Edge Systems,South Korea,Media Tech,Edge Systems
Delta Research Corp,Delta Research,Romania,Gaming,Delta Research
Orion Intelligence Co,Orion Intelligence,Brazil,Logistics Tech,Orion Intelligence
Edge Partners Pte Ltd,Edge Partners,Romania,InsurTech,Edge Partners
Sigma Labs Corp,Sigma Labs,Australia,Cybersecurity,Sigma Labs
Atlantic Intelligence AG,Atlantic Intelligence,USA,E-Commerce,Atlantic Intelligence
Digital Dynamics AB,Digital Dynamics,India,ERP/CRM,Digital Dynamics
Crest Platforms Pte Ltd,Crest Platforms,Germany,LegalTech,Crest Platforms
Ultra Software Corp,Ultra Software,Poland,AI/ML,Ultra Software
Orion Digital Pvt Ltd,Orion Digital,Sweden,HR Tech,Orion Digital
Cloud Studio LLC,Cloud Studio,France,Blockchain,Cloud Studio
Craft Digital GmbH,Craft Digital,UAE,Aerospace,Craft Digital
Ultra Services Ltd,Ultra Services,Romania,Retail Tech,Ultra Services
Edge Corp Group,Edge Corp,UK,AgriTech,Edge Corp
Zen Services AG,Zen Services,Ireland,Retail Tech,Zen Services
Soft Digital LLC,Soft Digital,Singapore,Gaming,Soft Digital
Cyber Intelligence Inc,Cyber Intelligence,USA,Media Tech,Cyber Intelligence
Sigma Networks LLC,Sigma Networks,Netherlands,IT Services,Sigma Networks
Bridge Systems Group,Bridge Systems,Canada,Data Analytics,Bridge Systems
Sync Dynamics AG,Sync Dynamics,UAE,PropTech,Sync Dynamics
Hub Labs SA,Hub Labs,UAE,E-Commerce,Hub Labs
Nexus Research Co,Nexus Research,Mexico,Logistics Tech,Nexus Research
Cloud Logic GmbH,Cloud Logic,Canada,Defense IT,Cloud Logic
Nova Consulting Inc,Nova Consulting,Poland,Gaming,Nova Consulting
